id_da,tipo_tributo,id_contribuinte,competencia_origem,data_inscricao,valor_principal,juros,multa,valor_total,valor_recuperado,fase,situacao
1486,ISS,545.0,2023-10,2023-12-30,1501.65,420.0,300.33,2221.98,376.79,Administrativa,Parcelado
1487,ISS,41.0,2022-06,2022-08-30,2939.75,514.33,587.95,4042.03,0.0,Administrativa,Em aberto
1488,ISS,865.0,2024-10,2024-12-30,1430.27,280.25,286.05,1996.57,0.0,Administrativa,Em aberto
1489,ISS,1805.0,2022-08,2022-10-30,8536.96,524.11,1707.39,10768.46,1498.27,Administrativa,Parcelado
1490,ISS,1857.0,2024-02,2024-05-01,560.58,76.61,112.12,749.3,0.0,Administrativa,Em aberto
1491,ISS,1604.0,2023-02,2023-05-02,774.59,72.62,154.92,1002.12,0.0,Administrativa,Em aberto
1492,ISS,380.0,2022-02,2022-05-02,4280.44,417.54,856.09,5554.07,0.0,Judicial,Em aberto
1493,ISS,575.0,2022-02,2022-05-02,3435.8,993.64,687.16,5116.6,0.0,Judicial,Em aberto
1494,ISS,851.0,2022-12,2023-03-01,949.46,240.19,189.89,1379.55,0.0,Administrativa,Em aberto
1495,ISS,668.0,2022-05,2022-07-30,2035.71,193.42,407.14,2636.28,0.0,Judicial,Em aberto
1496,ISS,933.0,2024-09,2024-11-30,86941.37,7073.14,17388.27,111402.78,0.0,Administrativa,Em aberto
1497,ISS,1663.0,2022-07,2022-09-29,2155.4,568.6,431.08,3155.08,830.5,Judicial,Parcelado
1498,ISS,125.0,2022-06,2022-08-30,16650.8,3769.96,3330.16,23750.92,0.0,Administrativa,Em aberto
1499,ISS,81.0,2024-12,2025-03-01,1897.08,132.99,379.42,2409.48,72.91,Administrativa,Parcelado
1500,ISS,1254.0,2024-12,2025-03-01,729.07,124.54,145.81,999.43,0.0,Administrativa,Em aberto
1501,ISS,243.0,2024-03,2024-05-30,999.99,119.96,200.0,1319.95,0.0,Judicial,Em aberto
1502,ISS,1085.0,2024-05,2024-07-30,580.29,50.5,116.06,746.84,0.0,Judicial,Em aberto
1503,ISS,1268.0,2022-03,2022-05-30,921.6,139.42,184.32,1245.34,274.18,Judicial,Parcelado
1504,ISS,561.0,2024-07,2024-09-29,3430.65,365.37,686.13,4482.15,0.0,Administrativa,Em aberto
1505,ISS,1320.0,2023-02,2023-05-02,29864.41,7014.32,5972.88,42851.61,8053.13,Administrativa,Parcelado
1506,ISS,1454.0,2024-10,2024-12-30,2207.6,489.01,441.52,3138.13,0.0,Administrativa,Em aberto
1507,ISS,380.0,2022-09,2022-11-30,3652.67,440.06,730.53,4823.26,0.0,Administrativa,Em aberto
1508,ISS,1604.0,2024-04,2024-06-30,2416.23,384.36,483.25,3283.83,403.65,Administrativa,Parcelado
1509,ISS,776.0,2024-10,2024-12-30,19990.07,1948.52,3998.01,25936.6,0.0,Administrativa,Em aberto
1510,ISS,523.0,2023-02,2023-05-02,3509.23,939.91,701.85,5150.98,0.0,Administrativa,Em aberto
1511,ISS,124.0,2022-08,2022-10-30,504.42,51.96,100.88,657.27,45.35,Administrativa,Parcelado
1512,ISS,727.0,2022-12,2023-03-01,1165.78,109.3,233.16,1508.24,0.0,Administrativa,Em aberto
1513,ISS,1749.0,2022-03,2022-05-30,5165.69,378.95,1033.14,6577.78,1894.33,Judicial,Parcelado
1514,ISS,1392.0,2024-03,2024-05-30,4250.36,353.13,850.07,5453.56,488.45,Judicial,Parcelado
1515,ISS,1156.0,2022-09,2022-11-30,681.69,70.61,136.34,888.64,0.0,Judicial,Em aberto
1516,ISS,1318.0,2022-04,2022-06-30,766.92,74.67,153.38,994.98,30.45,Administrativa,Parcelado
1517,ISS,820.0,2024-01,2024-03-31,23646.6,1810.79,4729.32,30186.71,5.76,Administrativa,Parcelado
1518,ISS,1085.0,2024-06,2024-08-30,503.08,59.9,100.62,663.59,15.22,Administrativa,Parcelado
1519,ISS,1046.0,2022-02,2022-05-02,1710.98,412.13,342.2,2465.31,0.0,Administrativa,Em aberto
1520,ISS,1042.0,2023-07,2023-09-29,627.01,96.73,125.4,849.14,220.59,Judicial,Parcelado
1521,ISS,1042.0,2022-12,2023-03-01,607.25,46.57,121.45,775.27,101.29,Judicial,Parcelado
1522,ISS,1375.0,2024-02,2024-05-01,780.88,53.33,156.18,990.39,0.0,Judicial,Em aberto
1523,ISS,1552.0,2022-03,2022-05-30,790.62,188.38,158.12,1137.13,0.0,Judicial,Em aberto
1524,ISS,1567.0,2024-08,2024-10-30,553.25,93.31,110.65,757.21,74.1,Administrativa,Parcelado
1525,ISS,1478.0,2023-03,2023-05-30,2466.37,565.76,493.27,3525.4,0.0,Administrativa,Em aberto
1526,ISS,1979.0,2024-12,2025-03-01,511.78,80.33,102.36,694.46,0.0,Administrativa,Em aberto
1527,ISS,1093.0,2022-02,2022-05-02,1918.6,365.79,383.72,2668.11,88.8,Administrativa,Parcelado
1528,ISS,1296.0,2023-10,2023-12-30,1177.8,152.01,235.56,1565.37,0.0,Administrativa,Em aberto
1529,ISS,400.0,2023-10,2023-12-30,976.22,199.95,195.24,1371.42,0.0,Judicial,Em aberto
1530,ISS,1752.0,2022-07,2022-09-29,1293.87,132.99,258.77,1685.63,402.75,Administrativa,Parcelado
1531,ISS,1794.0,2023-09,2023-11-30,545.85,135.21,109.17,790.23,0.0,Judicial,Em aberto
1532,ISS,397.0,2023-10,2023-12-30,1056.34,233.7,211.27,1501.31,0.0,Administrativa,Em aberto
1533,ISS,127.0,2024-01,2024-03-31,1305.83,367.76,261.17,1934.75,0.0,Administrativa,Em aberto
1534,ISS,5.0,2022-02,2022-05-02,839.92,82.59,167.98,1090.49,0.0,Administrativa,Em aberto
1535,ISS,918.0,2024-09,2024-11-30,3145.55,707.59,629.11,4482.25,0.0,Administrativa,Em aberto
1536,ISS,1454.0,2024-01,2024-03-31,1911.04,490.04,382.21,2783.28,0.0,Judicial,Em aberto
1537,ISS,776.0,2022-04,2022-06-30,19407.57,1191.98,3881.51,24481.06,0.0,Administrativa,Em aberto
1538,ISS,1495.0,2024-09,2024-11-30,995.94,204.84,199.19,1399.97,393.28,Judicial,Parcelado
1539,ISS,1648.0,2024-02,2024-05-01,6431.53,1129.87,1286.31,8847.71,0.0,Administrativa,Em aberto
1540,ISS,1569.0,2022-05,2022-07-30,1087.55,304.33,217.51,1609.39,0.0,Judicial,Em aberto
1541,ISS,591.0,2022-04,2022-06-30,2018.48,256.77,403.7,2678.95,0.0,Administrativa,Em aberto
1542,ISS,1370.0,2023-08,2023-10-30,984.71,146.95,196.94,1328.6,0.0,Administrativa,Em aberto
1543,ISS,1445.0,2022-02,2022-05-02,1453.02,104.96,290.6,1848.59,255.93,Administrativa,Parcelado
1544,ISS,1083.0,2022-03,2022-05-30,1040.99,67.62,208.2,1316.81,0.0,Judicial,Em aberto
1545,ISS,836.0,2024-07,2024-09-29,1492.26,184.93,298.45,1975.64,0.0,Judicial,Em aberto
1546,ISS,1787.0,2024-01,2024-03-31,3890.11,943.17,778.02,5611.3,14.57,Judicial,Parcelado
1547,ISS,1322.0,2023-01,2023-04-01,1330.43,83.93,266.09,1680.44,0.0,Administrativa,Em aberto
1548,ISS,1942.0,2022-01,2022-04-01,590.31,100.6,118.06,808.98,0.0,Judicial,Em aberto
1549,ISS,851.0,2024-03,2024-05-30,1947.3,178.49,389.46,2515.25,398.49,Administrativa,Parcelado
1550,ISS,1131.0,2024-03,2024-05-30,1138.3,232.77,227.66,1598.73,0.0,Judicial,Em aberto
1551,ISS,1268.0,2024-06,2024-08-30,545.62,53.29,109.12,708.03,0.0,Judicial,Em aberto
1552,ISS,833.0,2024-01,2024-03-31,22678.42,1997.76,4535.68,29211.86,0.0,Judicial,Em aberto
1553,ISS,1093.0,2022-11,2023-01-30,5149.37,1355.11,1029.87,7534.36,0.0,Administrativa,Em aberto
1554,ISS,729.0,2024-12,2025-03-01,1958.04,418.98,391.61,2768.63,0.0,Judicial,Em aberto
1555,ISS,1163.0,2024-10,2024-12-30,1410.74,320.03,282.15,2012.92,0.0,Administrativa,Em aberto
1556,ISS,1186.0,2023-10,2023-12-30,1398.14,156.43,279.63,1834.19,0.0,Administrativa,Em aberto
1557,ISS,1579.0,2024-07,2024-09-29,2489.29,305.23,497.86,3292.38,919.5,Administrativa,Parcelado
1558,ISS,1962.0,2024-08,2024-10-30,546.97,71.02,109.39,727.38,119.18,Judicial,Parcelado
1559,ISS,1565.0,2022-12,2023-03-01,42952.73,10536.14,8590.55,62079.42,6238.4,Administrativa,Parcelado
1560,ISS,653.0,2024-12,2025-03-01,1669.63,206.74,333.93,2210.3,0.0,Judicial,Em aberto
1561,ISS,806.0,2024-08,2024-10-30,31460.89,7781.35,6292.18,45534.42,3222.07,Judicial,Parcelado
1562,ISS,1258.0,2023-08,2023-10-30,728.39,45.59,145.68,919.65,28.38,Administrativa,Parcelado
1563,ISS,1249.0,2023-01,2023-04-01,749.23,70.42,149.85,969.5,0.0,Administrativa,Em aberto
1564,ISS,1875.0,2022-05,2022-07-30,1187.71,87.72,237.54,1512.98,0.0,Judicial,Em aberto
1565,ISS,57.0,2022-09,2022-11-30,2400.67,287.19,480.13,3167.99,0.0,Administrativa,Em aberto
1566,ISS,1021.0,2022-11,2023-01-30,1062.83,85.62,212.57,1361.01,0.0,Judicial,Em aberto
1567,ISS,508.0,2024-02,2024-05-01,1690.66,267.65,338.13,2296.44,0.0,Administrativa,Em aberto
1568,ISS,1487.0,2022-08,2022-10-30,651.87,73.3,130.37,855.55,0.0,Administrativa,Em aberto
1569,ISS,1138.0,2022-07,2022-09-29,36835.19,5673.15,7367.04,49875.38,0.0,Administrativa,Em aberto
1570,ISS,139.0,2024-12,2025-03-01,568.65,63.1,113.73,745.48,0.0,Administrativa,Em aberto
1571,ISS,137.0,2022-07,2022-09-29,8935.47,983.75,1787.09,11706.32,518.95,Judicial,Parcelado
1572,ISS,1117.0,2022-10,2022-12-30,9437.13,833.3,1887.43,12157.86,0.0,Administrativa,Em aberto
1573,ISS,1396.0,2024-08,2024-10-30,1080.94,139.0,216.19,1436.13,0.0,Administrativa,Em aberto
1574,ISS,18.0,2022-12,2023-03-01,7728.64,1839.51,1545.73,11113.88,2790.56,Administrativa,Parcelado
1575,ISS,1368.0,2023-10,2023-12-30,1257.45,351.44,251.49,1860.38,0.0,Administrativa,Em aberto
1576,ISS,1179.0,2022-09,2022-11-30,718.87,94.24,143.77,956.89,59.4,Administrativa,Parcelado
1577,ISS,727.0,2023-08,2023-10-30,1331.02,328.5,266.2,1925.72,0.0,Administrativa,Em aberto
1578,ISS,1704.0,2022-07,2022-09-29,23691.96,5423.02,4738.39,33853.37,0.0,Administrativa,Em aberto
1579,ISS,1085.0,2023-07,2023-09-29,521.47,85.46,104.29,711.22,0.0,Administrativa,Em aberto
1580,ISS,1243.0,2023-01,2023-04-01,763.97,140.45,152.79,1057.21,0.0,Administrativa,Em aberto
1581,ISS,577.0,2022-12,2023-03-01,994.97,80.39,198.99,1274.35,0.0,Administrativa,Em aberto
1582,ISS,1716.0,2023-10,2023-12-30,780.56,101.37,156.11,1038.04,0.0,Judicial,Em aberto
1583,ISS,539.0,2024-09,2024-11-30,610.88,119.59,122.18,852.64,0.0,Administrativa,Em aberto
1584,ISS,1603.0,2023-04,2023-06-30,2388.47,513.11,477.69,3379.28,0.0,Administrativa,Em aberto
1585,ISS,561.0,2024-08,2024-10-30,5652.87,1595.34,1130.57,8378.79,0.0,Judicial,Em aberto
1586,ISS,260.0,2023-08,2023-10-30,1223.97,80.11,244.79,1548.87,190.05,Administrativa,Parcelado
1587,ISS,927.0,2022-11,2023-01-30,2824.02,746.42,564.8,4135.24,0.0,Administrativa,Em aberto
1588,ISS,1046.0,2024-04,2024-06-30,1016.49,221.04,203.3,1440.83,407.75,Administrativa,Parcelado
1589,ISS,713.0,2024-10,2024-12-30,28791.13,5111.77,5758.23,39661.13,5111.4,Administrativa,Parcelado
1590,ISS,850.0,2022-12,2023-03-01,4815.63,1339.5,963.13,7118.26,0.0,Administrativa,Em aberto
1591,ISS,133.0,2022-12,2023-03-01,13956.32,2949.27,2791.26,19696.85,0.0,Administrativa,Em aberto
1592,ISS,528.0,2024-07,2024-09-29,2384.29,516.46,476.86,3377.61,0.0,Judicial,Em aberto
1593,ISS,1819.0,2023-11,2024-01-30,977.98,150.57,195.6,1324.15,0.0,Administrativa,Em aberto
1594,ISS,713.0,2024-07,2024-09-29,37318.77,10222.02,7463.75,55004.54,0.0,Judicial,Em aberto
1595,ISS,1062.0,2024-02,2024-05-01,559.82,83.99,111.96,755.77,0.0,Judicial,Em aberto
1596,ISS,1599.0,2023-01,2023-04-01,4056.54,557.72,811.31,5425.57,0.0,Administrativa,Em aberto
1597,ISS,836.0,2023-11,2024-01-30,887.45,103.42,177.49,1168.36,0.0,Administrativa,Em aberto
1598,ISS,1943.0,2023-03,2023-05-30,5159.21,879.38,1031.84,7070.43,82.17,Judicial,Parcelado
1599,ISS,1103.0,2022-09,2022-11-30,3232.46,773.28,646.49,4652.24,0.0,Judicial,Em aberto
1600,ISS,990.0,2022-04,2022-06-30,2542.53,658.79,508.51,3709.82,0.0,Judicial,Em aberto
1601,ISS,99.0,2024-04,2024-06-30,1418.36,162.93,283.67,1864.97,0.0,Administrativa,Em aberto
1602,ISS,400.0,2022-01,2022-04-01,798.41,76.55,159.68,1034.64,0.0,Administrativa,Em aberto
1603,ISS,832.0,2023-06,2023-08-30,943.74,65.77,188.75,1198.26,0.0,Administrativa,Em aberto
1604,ISS,255.0,2022-03,2022-05-30,4541.47,879.31,908.29,6329.07,0.0,Administrativa,Em aberto
1605,ISS,663.0,2023-03,2023-05-30,1113.73,294.31,222.75,1630.78,0.0,Administrativa,Em aberto
1606,ISS,1368.0,2023-09,2023-11-30,7924.44,1076.88,1584.89,10586.2,2070.37,Administrativa,Parcelado
1607,ISS,1871.0,2024-04,2024-06-30,3049.35,252.01,609.87,3911.23,0.0,Administrativa,Em aberto
1608,ISS,1787.0,2022-11,2023-01-30,4127.01,406.53,825.4,5358.94,272.52,Administrativa,Parcelado
1609,ISS,1173.0,2022-11,2023-01-30,2087.18,524.74,417.44,3029.35,0.0,Administrativa,Em aberto
1610,ISS,1699.0,2023-09,2023-11-30,779.43,133.58,155.89,1068.89,55.58,Administrativa,Parcelado
1611,ISS,124.0,2023-10,2023-12-30,672.04,173.14,134.41,979.58,0.0,Administrativa,Em aberto
1612,ISS,780.0,2024-01,2024-03-31,2868.76,452.35,573.75,3894.86,1036.72,Administrativa,Parcelado
1613,ISS,472.0,2023-07,2023-09-29,847.64,157.78,169.53,1174.95,196.33,Administrativa,Parcelado
1614,ISS,395.0,2024-06,2024-08-30,1241.51,148.33,248.3,1638.15,0.0,Judicial,Em aberto
1615,ISS,106.0,2022-04,2022-06-30,857.72,53.0,171.54,1082.26,141.53,Administrativa,Parcelado
1616,ISS,1948.0,2022-01,2022-04-01,529.82,33.58,105.96,669.36,0.0,Administrativa,Em aberto
1617,ISS,887.0,2023-07,2023-09-29,1751.82,342.36,350.36,2444.54,0.0,Administrativa,Em aberto
1618,ISS,1483.0,2023-05,2023-07-30,4492.04,898.39,898.41,6288.84,0.0,Administrativa,Em aberto
1619,ISS,1359.0,2023-01,2023-04-01,838.49,65.04,167.7,1071.23,16.73,Judicial,Parcelado
1620,ISS,546.0,2023-12,2024-02-29,1577.69,161.59,315.54,2054.81,0.0,Administrativa,Em aberto
1621,ISS,1753.0,2023-04,2023-06-30,8892.32,1404.05,1778.46,12074.84,0.0,Administrativa,Em aberto
1622,ISS,1268.0,2023-07,2023-09-29,640.92,74.78,128.18,843.88,0.0,Administrativa,Em aberto
1623,ISS,809.0,2022-08,2022-10-30,34502.52,5509.08,6900.5,46912.11,0.0,Administrativa,Em aberto
1624,ISS,129.0,2023-02,2023-05-02,2379.77,166.47,475.95,3022.2,0.0,Administrativa,Em aberto
1625,ISS,1313.0,2022-10,2022-12-30,583.79,64.17,116.76,764.72,0.0,Judicial,Em aberto
1626,ISS,901.0,2022-10,2022-12-30,8684.51,1400.35,1736.9,11821.76,0.0,Administrativa,Em aberto
1627,ISS,133.0,2023-01,2023-04-01,11630.18,1711.19,2326.04,15667.41,4548.2,Administrativa,Parcelado
1628,ISS,1144.0,2024-01,2024-03-31,2678.52,175.91,535.7,3390.13,805.97,Judicial,Parcelado
1629,ISS,1063.0,2022-02,2022-05-02,7677.68,1326.8,1535.54,10540.01,0.0,Administrativa,Em aberto
1630,ISS,957.0,2023-05,2023-07-30,3193.21,566.11,638.64,4397.97,762.09,Administrativa,Parcelado
1631,ISS,736.0,2022-08,2022-10-30,550.95,84.9,110.19,746.04,83.58,Administrativa,Parcelado
1632,ISS,1101.0,2022-10,2022-12-30,1559.75,449.12,311.95,2320.82,0.0,Administrativa,Em aberto
1633,ISS,1668.0,2024-11,2025-01-30,1327.13,214.58,265.43,1807.14,308.76,Administrativa,Parcelado
1634,ISS,1648.0,2024-09,2024-11-30,9905.97,1921.49,1981.19,13808.66,0.0,Judicial,Em aberto
1635,ISS,622.0,2024-07,2024-09-29,1456.25,392.89,291.25,2140.39,0.0,Administrativa,Em aberto
1636,ISS,496.0,2023-03,2023-05-30,1042.73,225.28,208.55,1476.55,385.26,Administrativa,Parcelado
1637,ISS,933.0,2022-07,2022-09-29,66479.89,18159.66,13295.98,97935.53,0.0,Administrativa,Em aberto
1638,ISS,1329.0,2023-06,2023-08-30,1222.66,184.57,244.53,1651.76,0.0,Administrativa,Em aberto
1639,ISS,1993.0,2024-06,2024-08-30,1413.68,416.37,282.74,2112.79,0.0,Judicial,Em aberto
1640,ISS,1677.0,2022-03,2022-05-30,917.18,210.4,183.44,1311.02,0.0,Administrativa,Em aberto
1641,ISS,291.0,2023-09,2023-11-30,727.82,206.32,145.56,1079.71,0.0,Judicial,Em aberto
1642,ISS,925.0,2023-08,2023-10-30,1779.52,350.34,355.9,2485.77,728.19,Administrativa,Parcelado
1643,ISS,871.0,2022-12,2023-03-01,988.98,280.06,197.8,1466.84,0.0,Judicial,Em aberto
1644,ISS,1447.0,2024-08,2024-10-30,617.32,79.45,123.46,820.23,0.0,Administrativa,Em aberto
1645,ISS,1128.0,2023-08,2023-10-30,799.57,93.97,159.91,1053.45,256.57,Administrativa,Parcelado
1646,ISS,611.0,2024-08,2024-10-30,855.86,96.81,171.17,1123.84,0.0,Judicial,Em aberto
1647,ISS,92.0,2023-11,2024-01-30,13725.14,908.21,2745.03,17378.38,0.0,Administrativa,Em aberto
1648,ISS,1077.0,2024-09,2024-11-30,894.91,121.07,178.98,1194.96,0.0,Judicial,Em aberto
1649,ISS,1931.0,2022-08,2022-10-30,669.71,53.78,133.94,857.44,0.0,Judicial,Em aberto
1650,ISS,1023.0,2023-06,2023-08-30,4370.08,1305.58,874.02,6549.68,1564.58,Administrativa,Parcelado
1651,ISS,833.0,2023-09,2023-11-30,23694.87,5722.0,4738.97,34155.85,0.0,Administrativa,Em aberto
1652,ISS,1749.0,2022-09,2022-11-30,4911.61,907.24,982.32,6801.17,1507.03,Administrativa,Parcelado
1653,ISS,163.0,2023-12,2024-02-29,3186.81,634.04,637.36,4458.22,995.36,Administrativa,Parcelado
1654,ISS,1271.0,2022-07,2022-09-29,898.4,102.29,179.68,1180.37,0.0,Administrativa,Em aberto
1655,ISS,787.0,2022-04,2022-06-30,1776.36,111.14,355.27,2242.77,237.29,Judicial,Parcelado
1656,ISS,1028.0,2022-12,2023-03-01,1068.69,252.03,213.74,1534.45,164.01,Judicial,Parcelado
1657,ISS,44.0,2023-09,2023-11-30,538.02,128.54,107.6,774.16,0.0,Administrativa,Em aberto
1658,ISS,1068.0,2024-01,2024-03-31,1032.24,72.09,206.45,1310.77,0.0,Administrativa,Em aberto
1659,ISS,44.0,2022-09,2022-11-30,607.18,40.68,121.44,769.3,0.0,Judicial,Em aberto
1660,ISS,1173.0,2022-07,2022-09-29,4233.45,666.03,846.69,5746.17,0.0,Administrativa,Em aberto
1661,ISS,1459.0,2024-06,2024-08-30,2721.81,654.74,544.36,3920.91,0.0,Administrativa,Em aberto
1662,ISS,1476.0,2022-10,2022-12-30,1063.87,303.91,212.77,1580.55,0.0,Administrativa,Em aberto
1663,ISS,1668.0,2022-05,2022-07-30,1948.98,253.31,389.8,2592.09,0.0,Administrativa,Em aberto
1664,ISS,1871.0,2024-03,2024-05-30,973.09,61.14,194.62,1228.85,0.0,Judicial,Em aberto
1665,ISS,1281.0,2022-09,2022-11-30,873.31,217.16,174.66,1265.13,0.0,Judicial,Em aberto
1666,ISS,199.0,2022-07,2022-09-29,613.18,165.52,122.64,901.33,224.8,Administrativa,Parcelado
1667,ISS,1625.0,2022-01,2022-04-01,1584.06,251.76,316.81,2152.64,215.59,Judicial,Parcelado
1668,ISS,141.0,2023-04,2023-06-30,596.06,177.61,119.21,892.89,52.6,Administrativa,Parcelado
1669,ISS,901.0,2022-09,2022-11-30,14863.3,3426.65,2972.66,21262.61,4445.9,Administrativa,Parcelado
1670,ISS,759.0,2023-12,2024-02-29,1499.1,393.02,299.82,2191.94,0.0,Administrativa,Em aberto
1671,ISS,528.0,2024-12,2025-03-01,1754.24,382.03,350.85,2487.12,202.25,Judicial,Parcelado
1672,ISS,467.0,2023-02,2023-05-02,3451.29,783.93,690.26,4925.47,0.0,Judicial,Em aberto
1673,ISS,137.0,2023-12,2024-02-29,10883.24,3124.97,2176.65,16184.86,3165.67,Administrativa,Parcelado
1674,ISS,918.0,2023-06,2023-08-30,1384.34,136.08,276.87,1797.29,0.0,Administrativa,Em aberto
1675,ISS,1023.0,2024-05,2024-07-30,1992.68,572.24,398.54,2963.46,579.13,Administrativa,Parcelado
1676,ISS,1515.0,2022-10,2022-12-30,1081.07,244.72,216.21,1542.01,0.0,Judicial,Em aberto
1677,ISS,133.0,2023-04,2023-06-30,2735.0,656.74,547.0,3938.74,0.0,Judicial,Em aberto
1678,ISS,906.0,2022-05,2022-07-30,672.15,104.48,134.43,911.06,116.51,Administrativa,Parcelado
1679,ISS,250.0,2024-09,2024-11-30,10356.36,2196.58,2071.27,14624.21,0.0,Administrativa,Em aberto
1680,ISS,255.0,2024-12,2025-03-01,5515.98,1443.59,1103.2,8062.76,0.0,Administrativa,Em aberto
1681,ISS,523.0,2023-09,2023-11-30,5400.55,337.09,1080.11,6817.75,462.74,Administrativa,Parcelado
1682,ISS,507.0,2022-09,2022-11-30,1049.11,167.11,209.82,1426.04,0.0,Administrativa,Em aberto
1683,ISS,1599.0,2023-11,2024-01-30,7505.5,1930.8,1501.1,10937.4,3023.61,Judicial,Parcelado
1684,ISS,999.0,2024-01,2024-03-31,3670.79,576.24,734.16,4981.19,0.0,Administrativa,Em aberto
1685,ISS,1515.0,2022-09,2022-11-30,3174.93,445.18,634.99,4255.1,204.14,Administrativa,Parcelado
1686,ISS,500.0,2023-08,2023-10-30,738.79,216.92,147.76,1103.47,104.4,Administrativa,Parcelado
1687,ISS,1277.0,2022-09,2022-11-30,581.9,91.03,116.38,789.31,0.0,Administrativa,Em aberto
1688,ISS,621.0,2023-08,2023-10-30,1524.08,227.92,304.82,2056.81,0.0,Judicial,Em aberto
1689,ISS,1255.0,2022-01,2022-04-01,989.88,265.48,197.98,1453.34,159.83,Administrativa,Parcelado
1690,ISS,1483.0,2024-01,2024-03-31,5039.76,1004.37,1007.95,7052.08,0.0,Judicial,Em aberto
1691,ISS,1493.0,2023-05,2023-07-30,838.83,248.19,167.77,1254.78,0.0,Administrativa,Em aberto
1692,ISS,1254.0,2024-09,2024-11-30,712.38,45.73,142.48,900.58,0.0,Judicial,Em aberto
1693,ISS,777.0,2022-01,2022-04-01,784.94,127.54,156.99,1069.47,234.73,Administrativa,Parcelado
1694,ISS,1217.0,2022-10,2022-12-30,689.62,129.5,137.92,957.04,0.0,Judicial,Em aberto
1695,ISS,552.0,2024-07,2024-09-29,1236.76,293.61,247.35,1777.72,404.38,Administrativa,Parcelado
1696,ISS,184.0,2023-02,2023-05-02,4829.25,602.1,965.85,6397.2,0.0,Administrativa,Em aberto
1697,ISS,224.0,2023-05,2023-07-30,13077.82,3655.43,2615.56,19348.81,0.0,Judicial,Em aberto
1698,ISS,1622.0,2023-11,2024-01-30,949.45,217.43,189.89,1356.77,208.55,Judicial,Parcelado
1699,ISS,1757.0,2022-12,2023-03-01,7286.6,868.75,1457.32,9612.67,0.0,Judicial,Em aberto
1700,ISS,1375.0,2024-07,2024-09-29,2693.49,557.11,538.7,3789.3,0.0,Administrativa,Em aberto
1701,ISS,833.0,2024-03,2024-05-30,29984.04,8765.35,5996.81,44746.2,8127.61,Administrativa,Parcelado
1702,ISS,1563.0,2024-10,2024-12-30,889.22,247.1,177.84,1314.16,239.49,Judicial,Parcelado
1703,ISS,467.0,2022-11,2023-01-30,2273.13,380.27,454.63,3108.03,461.94,Administrativa,Parcelado
1704,ISS,125.0,2024-06,2024-08-30,18207.58,3674.94,3641.52,25524.03,7065.82,Administrativa,Parcelado
1705,ISS,114.0,2022-07,2022-09-29,4242.73,596.99,848.55,5688.27,0.0,Judicial,Em aberto
1706,ISS,1117.0,2024-02,2024-05-01,4296.98,446.21,859.4,5602.59,0.0,Administrativa,Em aberto
1707,ISS,1589.0,2023-04,2023-06-30,2900.67,815.82,580.13,4296.62,0.0,Administrativa,Em aberto
1708,ISS,1173.0,2023-10,2023-12-30,6756.03,802.85,1351.21,8910.08,0.0,Administrativa,Em aberto
1709,ISS,591.0,2022-06,2022-08-30,1582.55,213.32,316.51,2112.38,458.52,Administrativa,Parcelado
1710,ISS,756.0,2022-12,2023-03-01,2082.08,524.09,416.42,3022.59,0.0,Administrativa,Em aberto
1711,ISS,1924.0,2024-08,2024-10-30,2200.76,275.24,440.15,2916.16,0.0,Administrativa,Em aberto
1712,ISS,1173.0,2023-06,2023-08-30,6835.67,2005.99,1367.13,10208.79,0.0,Administrativa,Em aberto
1713,ISS,1285.0,2024-04,2024-06-30,605.61,172.57,121.12,899.3,177.33,Administrativa,Parcelado
1714,ISS,836.0,2023-10,2023-12-30,1868.53,197.59,373.71,2439.83,0.0,Administrativa,Em aberto
1715,ISS,1277.0,2023-02,2023-05-02,670.44,52.27,134.09,856.79,0.0,Administrativa,Em aberto
1716,ISS,184.0,2022-01,2022-04-01,5009.13,1284.0,1001.83,7294.96,0.0,Administrativa,Em aberto
1717,ISS,1669.0,2023-06,2023-08-30,2644.08,217.18,528.82,3390.08,0.0,Administrativa,Em aberto
1718,ISS,1849.0,2023-04,2023-06-30,12192.2,3225.31,2438.44,17855.95,0.0,Administrativa,Em aberto
1719,ISS,298.0,2024-06,2024-08-30,570.66,47.48,114.13,732.27,129.89,Judicial,Parcelado
1720,ISS,773.0,2022-07,2022-09-29,2543.27,511.58,508.65,3563.5,0.0,Judicial,Em aberto
1721,ISS,1697.0,2024-08,2024-10-30,780.9,173.61,156.18,1110.69,0.0,Administrativa,Em aberto
1722,ISS,1395.0,2023-07,2023-09-29,27373.1,2659.18,5474.62,35506.9,5108.62,Administrativa,Parcelado
1723,ISS,1749.0,2024-04,2024-06-30,6172.43,1331.07,1234.49,8737.98,1913.58,Administrativa,Parcelado
1724,ISS,756.0,2023-10,2023-12-30,2278.58,395.81,455.72,3130.1,89.0,Judicial,Parcelado
1725,ISS,759.0,2023-05,2023-07-30,1566.65,469.97,313.33,2349.95,0.0,Administrativa,Em aberto
1726,ISS,878.0,2023-11,2024-01-30,8607.3,1528.31,1721.46,11857.07,2359.28,Judicial,Parcelado
1727,ISS,575.0,2023-08,2023-10-30,4623.8,1237.44,924.76,6786.0,0.0,Administrativa,Em aberto
1728,ISS,257.0,2023-05,2023-07-30,7759.46,2215.44,1551.89,11526.79,1244.99,Administrativa,Parcelado
