id_contribuinte,cnae,desc_cnae,porte,regime_tributario,bairro,gap_medio_pct,taxa_omissao,meses_sem_fiscalizacao,gap_vs_bench_pct,score_risco,faixa_risco,irregularidade_confirmada,receita_media_12m
1197,4921-3,Transporte rodoviário coletivo,ME,Simples Nacional,Glória,7.26,0.0,5,90.05,94.2,Alto,1,53495.39
1198,6911-7,Atividades jurídicas,MD,Lucro Real,Vila Bocaina,6.61,0.0,36,0.0,0.1,Baixo,0,399300.52
1199,6911-7,Atividades jurídicas,MEI,MEI,Jardim Rio Branco,15.09,0.0833,3,96.69,16.8,Baixo,0,4344.41
1200,4921-3,Transporte rodoviário coletivo,ME,Simples Nacional,Vila Margarida,38.86,0.0833,36,93.67,0.3,Baixo,0,34007.35
1201,4330-4,Acabamentos em construção,MEI,MEI,Catiapoa,6.47,0.0,36,96.57,0.0,Baixo,0,5562.78
1202,9602-5,Cabeleireiros e similares,ME,Simples Nacional,Vila Nova,5.8,0.0,36,60.52,0.0,Baixo,0,13778.94
1203,4330-4,Acabamentos em construção,EPP,Lucro Presumido,Parque Bitaru,41.99,0.0833,36,49.22,0.1,Baixo,0,82329.79
1204,7490-1,Consultoria empresarial,ME,Simples Nacional,Glória,12.42,0.0833,36,75.8,0.0,Baixo,0,22435.07
1206,5620-1,Serviços de alimentação,EPP,Lucro Presumido,Vila Bocaina,4.46,0.0,36,0.0,0.1,Baixo,0,105995.3
1207,8512-1,Ensino fundamental,ME,Simples Nacional,Vila Bocaina,4.27,0.0,36,76.21,0.0,Baixo,0,25707.99
1208,7711-0,Locação de automóveis,ME,Simples Nacional,Esplanada dos Barreiros,59.33,0.0,36,93.0,0.4,Baixo,0,21105.97
1209,5620-1,Serviços de alimentação,ME,Simples Nacional,Vila São Jorge,8.53,0.0,36,67.41,0.0,Baixo,0,29528.49
1210,9311-5,Academias e fitness,MEI,MEI,Vila Nova,0.9,0.0,36,97.48,0.1,Baixo,0,4467.96
1211,5310-5,Atividades dos correios,MEI,MEI,Cidade Nautica,2.23,0.0,36,93.72,0.2,Baixo,0,2928.98
1212,8630-5,Atividades de atenção à saúde,EPP,Lucro Presumido,Alto da Boa Vista,6.36,0.0,36,13.78,0.0,Baixo,0,179844.71
1213,6911-7,Atividades jurídicas,MEI,MEI,Vila Nova,62.28,0.0833,36,98.41,0.2,Baixo,0,2089.11
1214,5611-2,Restaurantes e similares,MEI,MEI,Glória,69.99,0.0833,36,97.71,0.3,Baixo,0,2341.2
1215,8511-2,Educação infantil,MEI,MEI,Vila São Jorge,68.7,0.1667,36,98.86,0.5,Baixo,0,1032.29
1216,8650-0,Atividades de saúde humana,ME,Simples Nacional,Porto Grande,42.85,0.1667,36,85.34,0.0,Baixo,0,22831.26
1217,7490-1,Consultoria empresarial,GR,Lucro Real,Glória,4.91,0.0,36,0.0,0.1,Baixo,0,761075.44
1218,4921-3,Transporte rodoviário coletivo,GR,Lucro Real,Porto Grande,21.12,0.1667,36,0.0,0.1,Baixo,0,2304162.08
1219,5611-2,Restaurantes e similares,ME,Simples Nacional,Vila Margarida,7.66,0.0,36,65.39,0.0,Baixo,0,35376.5
1220,7711-0,Locação de automóveis,ME,Simples Nacional,Japuí,6.79,0.0,36,84.45,0.0,Baixo,0,46854.8
1221,4120-4,Construção de edifícios,ME,Simples Nacional,Cidade Nautica,5.92,0.0,36,87.09,0.1,Baixo,0,50780.36
1222,8650-0,Atividades de saúde humana,EPP,Simples Nacional,Vila Margarida,39.6,0.0833,36,40.66,0.0,Baixo,0,92422.18
1223,8650-0,Atividades de saúde humana,ME,Lucro Presumido,Japuí,5.5,0.0,36,73.95,0.0,Baixo,0,40564.6
1224,9311-5,Academias e fitness,MEI,MEI,Ilha Porchat,16.47,0.0833,13,97.84,50.2,Médio,0,3832.95
1225,7711-0,Locação de automóveis,MEI,MEI,Glória,5.03,0.0,36,97.74,0.0,Baixo,0,6822.26
1226,5620-1,Serviços de alimentação,MEI,MEI,Catiapoa,73.75,0.3333,20,98.22,24.5,Baixo,0,1616.29
1228,6202-3,Desenvolvimento de sistemas,ME,Simples Nacional,Centro,2.38,0.0,36,75.44,0.0,Baixo,0,22564.83
1230,6202-3,Desenvolvimento de sistemas,ME,Simples Nacional,Glória,2.55,0.0,32,75.57,9.1,Baixo,0,22445.5
1232,8599-6,Treinamento e capacitação,ME,Lucro Presumido,Jardim Rio Branco,13.16,0.0833,36,77.59,0.0,Baixo,0,14068.05
1234,9602-5,Cabeleireiros e similares,ME,Simples Nacional,Vila São Jorge,4.3,0.0,15,58.8,9.7,Baixo,0,14378.56
1235,6911-7,Atividades jurídicas,ME,Simples Nacional,Vila Nova,3.96,0.0,36,75.32,0.1,Baixo,0,32435.46
1236,4771-7,Comércio farmacêutico,MEI,MEI,Ilha Porchat,67.21,0.0833,36,98.85,0.4,Baixo,0,2842.36
1237,6201-5,Desenvolvimento de software,MD,Lucro Presumido,Glória,34.93,0.0833,36,0.0,0.1,Baixo,0,253091.77
1238,5310-5,Atividades dos correios,ME,Simples Nacional,Ilha Porchat,67.95,0.0833,36,87.37,0.4,Baixo,0,5893.15
1239,6202-3,Desenvolvimento de sistemas,MEI,MEI,Vila Nova,39.65,0.0833,36,97.39,0.2,Baixo,0,2397.88
1240,9602-5,Cabeleireiros e similares,MEI,MEI,Alto da Boa Vista,34.12,0.0,36,93.74,0.1,Baixo,0,2182.9
1241,8630-5,Atividades de atenção à saúde,MEI,MEI,Catiapoa,65.46,0.0,36,98.95,0.2,Baixo,0,2189.55
1242,8511-2,Educação infantil,MD,Lucro Presumido,Vila Margarida,4.64,0.0,36,0.0,0.0,Baixo,0,242228.17
1243,9602-5,Cabeleireiros e similares,ME,Simples Nacional,Ilha Porchat,71.92,0.25,33,88.4,98.8,Alto,1,4048.1
1244,9311-5,Academias e fitness,ME,Lucro Presumido,Porto Grande,69.87,0.1667,36,95.07,0.5,Baixo,0,8761.21
1245,7711-0,Locação de automóveis,ME,Lucro Presumido,Cidade Nautica,6.57,0.0,36,83.94,5.2,Baixo,0,48402.27
1246,6201-5,Desenvolvimento de software,MEI,MEI,Centro,12.27,0.0833,11,96.69,7.6,Baixo,0,4415.82
1247,8650-0,Atividades de saúde humana,EPP,Lucro Presumido,Vila Margarida,5.19,0.0,36,0.71,0.1,Baixo,0,154626.41
1248,7711-0,Locação de automóveis,ME,Lucro Presumido,Vila Nova,7.42,0.0,36,84.85,0.1,Baixo,0,45669.55
1249,6202-3,Desenvolvimento de sistemas,ME,Lucro Presumido,Porto Grande,73.27,0.25,36,92.99,0.1,Baixo,0,6440.63
1250,8511-2,Educação infantil,GR,Lucro Real,Japuí,5.24,0.0,36,0.0,0.0,Baixo,0,677594.65
1251,8630-5,Atividades de atenção à saúde,EPP,Lucro Presumido,Esplanada dos Barreiros,30.27,0.0,36,41.53,0.1,Baixo,0,121966.61
1252,6920-6,Atividades contábeis,ME,Simples Nacional,Ilha Porchat,63.68,0.0,36,88.64,0.2,Baixo,0,10652.83
1253,4771-7,Comércio farmacêutico,MEI,MEI,Alto da Boa Vista,5.72,0.0,36,96.88,0.0,Baixo,0,7739.47
1254,4921-3,Transporte rodoviário coletivo,MD,Lucro Presumido,Vila Margarida,6.41,0.0,36,0.0,0.0,Baixo,0,780355.81
1255,8512-1,Ensino fundamental,EPP,Lucro Presumido,Porto Grande,70.55,0.3333,36,73.42,0.3,Baixo,0,28718.19
1256,6201-5,Desenvolvimento de software,MEI,MEI,Vila São Jorge,67.92,0.0833,36,98.9,0.5,Baixo,0,1464.05
1257,8630-5,Atividades de atenção à saúde,ME,Simples Nacional,Glória,12.13,0.0833,36,80.56,0.0,Baixo,0,40543.21
1258,5310-5,Atividades dos correios,ME,Simples Nacional,Esplanada dos Barreiros,60.06,0.0833,36,84.37,0.0,Baixo,0,7292.88
1259,8599-6,Treinamento e capacitação,MEI,MEI,Ilha Porchat,11.06,0.0833,36,95.2,0.0,Baixo,0,3014.51
1260,9311-5,Academias e fitness,EPP,Lucro Presumido,Jardim Rio Branco,37.47,0.0,18,66.83,72.6,Alto,0,58923.83
1261,6911-7,Atividades jurídicas,EPP,Simples Nacional,Vila Margarida,4.29,0.0,36,21.16,0.0,Baixo,0,103628.68
1262,8512-1,Ensino fundamental,MEI,MEI,Vila Bocaina,7.72,0.0,36,96.48,0.0,Baixo,0,3798.32
1263,9311-5,Academias e fitness,EPP,Lucro Presumido,Vila São Jorge,4.11,0.0,36,48.88,0.0,Baixo,0,90810.56
1264,9311-5,Academias e fitness,MEI,MEI,Japuí,64.39,0.0,36,99.01,0.1,Baixo,0,1754.74
1265,9602-5,Cabeleireiros e similares,MEI,MEI,Japuí,71.68,0.25,36,97.28,0.1,Baixo,0,947.97
1266,8650-0,Atividades de saúde humana,EPP,Lucro Presumido,Catiapoa,35.56,0.0833,22,37.45,98.5,Alto,1,97418.61
1267,5620-1,Serviços de alimentação,MEI,MEI,Vila São Jorge,4.21,0.0,36,93.34,0.0,Baixo,0,6032.3
1268,5620-1,Serviços de alimentação,EPP,Simples Nacional,Japuí,38.88,0.0833,36,25.09,0.1,Baixo,0,67875.93
1269,6201-5,Desenvolvimento de software,EPP,Simples Nacional,Vila Margarida,9.78,0.0,36,29.41,0.0,Baixo,0,94173.16
1270,5310-5,Atividades dos correios,EPP,Simples Nacional,Vila Margarida,40.4,0.0833,36,18.17,0.1,Baixo,0,38175.51
1271,6920-6,Atividades contábeis,EPP,Lucro Presumido,Porto Grande,39.56,0.0833,36,43.69,0.1,Baixo,0,52818.1
1272,4771-7,Comércio farmacêutico,EPP,Lucro Presumido,Catiapoa,33.3,0.0,36,30.0,0.1,Baixo,0,173411.24
1274,9602-5,Cabeleireiros e similares,MEI,MEI,Cidade Nautica,5.45,0.0,25,91.33,21.9,Baixo,0,3026.58
1275,5310-5,Atividades dos correios,ME,Lucro Presumido,Vila Nova,3.58,0.0,29,62.04,1.5,Baixo,0,17709.11
1276,5310-5,Atividades dos correios,MEI,MEI,Vila Nova,5.59,0.0,36,93.26,0.1,Baixo,0,3145.04
1278,8599-6,Treinamento e capacitação,MEI,MEI,Jardim Rio Branco,69.52,0.1667,36,98.21,0.3,Baixo,0,1124.06
1279,6920-6,Atividades contábeis,ME,Lucro Presumido,Cidade Nautica,4.06,0.0,23,69.92,3.3,Baixo,0,28209.0
1280,5310-5,Atividades dos correios,MEI,MEI,Centro,6.92,0.0,36,93.87,0.1,Baixo,0,2857.7
1281,9311-5,Academias e fitness,EPP,Lucro Presumido,Alto da Boa Vista,44.87,0.1667,36,69.46,0.4,Baixo,0,54253.54
1282,8511-2,Educação infantil,MEI,MEI,Cidade Nautica,4.17,0.0,36,95.93,0.1,Baixo,0,3674.32
1283,4330-4,Acabamentos em construção,ME,Lucro Presumido,Japuí,15.94,0.0833,36,80.56,0.0,Baixo,0,31523.51
1284,9311-5,Academias e fitness,MEI,MEI,Japuí,12.38,0.0833,36,97.68,0.0,Baixo,0,4121.43
1285,5620-1,Serviços de alimentação,EPP,Simples Nacional,Centro,63.17,0.1667,1,56.55,99.8,Alto,1,39375.02
1286,8512-1,Ensino fundamental,ME,Lucro Presumido,Vila Margarida,77.83,0.4167,36,93.39,0.1,Baixo,0,7146.8
1287,6911-7,Atividades jurídicas,MEI,MEI,Vila Nova,7.05,0.0,36,96.36,0.0,Baixo,0,4789.32
1288,9311-5,Academias e fitness,MEI,MEI,Ilha Porchat,41.46,0.1667,36,98.44,0.0,Baixo,0,2770.98
1289,9311-5,Academias e fitness,GR,Lucro Real,Parque Bitaru,39.16,0.0833,36,0.0,0.2,Baixo,0,629516.58
1290,7711-0,Locação de automóveis,ME,Lucro Presumido,Cidade Nautica,37.76,0.0833,0,89.16,68.8,Médio,0,32686.53
1291,4921-3,Transporte rodoviário coletivo,MEI,MEI,Centro,71.39,0.25,23,99.61,98.3,Alto,1,2100.9
1292,5310-5,Atividades dos correios,ME,Lucro Presumido,Japuí,7.7,0.0,36,63.66,0.1,Baixo,0,16952.85
1293,4771-7,Comércio farmacêutico,ME,Lucro Presumido,Glória,34.04,0.0833,23,82.43,37.6,Baixo,0,43539.34
1294,7711-0,Locação de automóveis,MEI,MEI,Jardim Rio Branco,45.49,0.1667,36,98.79,0.1,Baixo,0,3659.48
1295,5620-1,Serviços de alimentação,MEI,MEI,Centro,30.05,0.0,36,95.12,0.1,Baixo,0,4418.79
1296,8599-6,Treinamento e capacitação,EPP,Lucro Presumido,Parque Bitaru,32.0,0.0,36,42.61,0.2,Baixo,0,36028.65
1297,5310-5,Atividades dos correios,ME,Simples Nacional,Cidade Nautica,4.62,0.0,36,61.0,0.0,Baixo,0,18195.08
1298,9311-5,Academias e fitness,MEI,MEI,Parque Bitaru,41.14,0.1667,36,98.53,0.0,Baixo,0,2607.53
1299,4771-7,Comércio farmacêutico,MEI,MEI,Centro,13.68,0.0833,36,97.04,0.0,Baixo,0,7325.16
1300,6911-7,Atividades jurídicas,MEI,MEI,Cidade Nautica,12.98,0.0833,36,96.54,0.1,Baixo,0,4552.57
1301,8630-5,Atividades de atenção à saúde,ME,Simples Nacional,Centro,5.88,0.0,36,79.65,0.1,Baixo,0,42446.96
1302,5310-5,Atividades dos correios,EPP,Lucro Presumido,Centro,14.22,0.0833,5,0.0,21.6,Baixo,0,52628.27
1303,8511-2,Educação infantil,MEI,MEI,Ilha Porchat,5.34,0.0,36,96.12,0.0,Baixo,0,3497.49
1304,6202-3,Desenvolvimento de sistemas,MEI,MEI,Vila Margarida,2.52,0.0,36,95.7,0.1,Baixo,0,3947.29
1305,8650-0,Atividades de saúde humana,EPP,Simples Nacional,Glória,3.83,0.0,36,9.61,0.1,Baixo,0,140765.52
1306,8630-5,Atividades de atenção à saúde,EPP,Lucro Presumido,Glória,3.44,0.0,36,16.17,0.1,Baixo,0,174863.67
1307,7490-1,Consultoria empresarial,MEI,MEI,Cidade Nautica,44.63,0.0833,36,97.51,0.2,Baixo,0,2306.08
1308,6920-6,Atividades contábeis,MEI,MEI,Cidade Nautica,7.45,0.0,36,95.52,0.3,Baixo,0,4199.04
1309,8511-2,Educação infantil,ME,Simples Nacional,Alto da Boa Vista,7.55,0.0,36,77.01,0.0,Baixo,0,20744.43
1310,8650-0,Atividades de saúde humana,EPP,Lucro Presumido,Porto Grande,14.89,0.0833,36,14.38,0.1,Baixo,0,133349.0
1311,6911-7,Atividades jurídicas,EPP,Lucro Presumido,Vila Margarida,72.18,0.1667,24,75.41,96.4,Alto,1,32325.13
1312,8512-1,Ensino fundamental,ME,Lucro Presumido,Jardim Rio Branco,80.46,0.5,36,95.0,0.1,Baixo,0,5399.83
1313,6201-5,Desenvolvimento de software,ME,Simples Nacional,Vila São Jorge,72.04,0.25,36,94.21,0.1,Baixo,0,7718.3
1314,8630-5,Atividades de atenção à saúde,MEI,MEI,Vila Nova,34.43,0.0833,16,98.07,98.1,Alto,1,4025.7
1315,6202-3,Desenvolvimento de sistemas,ME,Simples Nacional,Vila São Jorge,4.75,0.0,36,76.08,0.0,Baixo,0,21979.35
1316,8512-1,Ensino fundamental,ME,Simples Nacional,Glória,35.73,0.0833,36,83.5,0.1,Baixo,0,17830.15
1317,7490-1,Consultoria empresarial,MEI,MEI,Centro,6.16,0.0,36,95.82,0.1,Baixo,0,3878.99
1318,6202-3,Desenvolvimento de sistemas,EPP,Simples Nacional,Vila Bocaina,36.41,0.0,36,44.54,0.1,Baixo,0,50961.3
1319,4921-3,Transporte rodoviário coletivo,GR,Lucro Real,Esplanada dos Barreiros,37.05,0.0833,36,0.0,0.1,Baixo,0,1852254.98
1321,4330-4,Acabamentos em construção,MEI,MEI,Esplanada dos Barreiros,6.47,0.0,36,96.86,0.0,Baixo,0,5096.51
1322,8511-2,Educação infantil,EPP,Lucro Presumido,Glória,35.7,0.0,36,49.88,0.0,Baixo,0,45223.36
1323,5611-2,Restaurantes e similares,MEI,MEI,Japuí,2.95,0.0,36,93.46,0.2,Baixo,0,6686.88
1324,8650-0,Atividades de saúde humana,GR,Lucro Real,Ilha Porchat,6.47,0.0,26,0.0,6.4,Baixo,1,1738684.68
1325,9602-5,Cabeleireiros e similares,ME,Lucro Presumido,Catiapoa,15.91,0.0833,28,64.17,3.0,Baixo,0,12503.52
1326,6911-7,Atividades jurídicas,MEI,MEI,Vila São Jorge,14.18,0.0833,36,96.52,0.0,Baixo,0,4571.7
1327,7711-0,Locação de automóveis,ME,Simples Nacional,Catiapoa,3.95,0.0,36,84.83,0.1,Baixo,0,45718.76
1328,8511-2,Educação infantil,EPP,Simples Nacional,Jardim Rio Branco,14.67,0.0833,36,35.39,0.1,Baixo,0,58298.81
1329,5620-1,Serviços de alimentação,EPP,Simples Nacional,Vila Nova,73.56,0.25,36,70.64,0.2,Baixo,0,26606.85
1330,8599-6,Treinamento e capacitação,MEI,MEI,Esplanada dos Barreiros,30.42,0.0833,36,96.66,0.1,Baixo,0,2099.87
1331,8512-1,Ensino fundamental,ME,Simples Nacional,Jardim Rio Branco,70.34,0.0833,36,91.86,0.8,Baixo,0,8793.14
1332,7711-0,Locação de automóveis,MEI,MEI,Esplanada dos Barreiros,39.69,0.0833,36,98.55,0.4,Baixo,0,4381.08
1333,8512-1,Ensino fundamental,ME,Simples Nacional,Centro,8.02,0.0,36,76.53,0.1,Baixo,0,25362.19
1334,8630-5,Atividades de atenção à saúde,MEI,MEI,Parque Bitaru,43.22,0.1667,31,98.35,25.6,Baixo,0,3437.82
1335,6201-5,Desenvolvimento de software,EPP,Simples Nacional,Centro,2.87,0.0,36,27.72,0.0,Baixo,0,96424.15
1336,4120-4,Construção de edifícios,ME,Simples Nacional,Porto Grande,13.45,0.0833,31,88.69,8.3,Baixo,0,44477.61
1337,4921-3,Transporte rodoviário coletivo,EPP,Simples Nacional,Porto Grande,14.56,0.0833,36,67.21,0.0,Baixo,0,176310.07
1338,5620-1,Serviços de alimentação,MD,Lucro Presumido,Vila Bocaina,5.39,0.0,36,0.0,0.0,Baixo,0,344357.74
1339,5310-5,Atividades dos correios,ME,Lucro Presumido,Vila Margarida,7.65,0.0,36,64.89,0.0,Baixo,0,16377.77
1340,6920-6,Atividades contábeis,MEI,MEI,Esplanada dos Barreiros,1.48,0.0,36,95.23,0.1,Baixo,0,4477.87
1341,6920-6,Atividades contábeis,MEI,MEI,Centro,33.04,0.0,36,96.72,0.0,Baixo,0,3079.69
1342,4330-4,Acabamentos em construção,MEI,MEI,Vila São Jorge,12.32,0.0833,36,97.39,0.0,Baixo,0,4232.95
1343,8599-6,Treinamento e capacitação,MEI,MEI,Cidade Nautica,8.25,0.0,36,95.24,0.3,Baixo,0,2985.2
1344,6202-3,Desenvolvimento de sistemas,MEI,MEI,Alto da Boa Vista,3.41,0.0,36,95.82,0.5,Baixo,0,3840.72
1345,5310-5,Atividades dos correios,ME,Lucro Presumido,Glória,3.83,0.0,36,63.02,0.0,Baixo,0,17253.1
1346,4120-4,Construção de edifícios,ME,Simples Nacional,Glória,6.3,0.0,33,86.03,3.7,Baixo,0,54953.0
1347,7711-0,Locação de automóveis,MEI,MEI,Parque Bitaru,4.92,0.0,36,97.82,0.0,Baixo,0,6573.67
1348,8630-5,Atividades de atenção à saúde,GR,Lucro Real,Vila Bocaina,15.48,0.0833,36,0.0,0.1,Baixo,0,1906410.4
1349,5310-5,Atividades dos correios,EPP,Simples Nacional,Alto da Boa Vista,5.36,0.0,36,0.0,0.0,Baixo,0,56032.75
1350,7711-0,Locação de automóveis,EPP,Lucro Presumido,Ilha Porchat,30.65,0.0,36,50.3,0.1,Baixo,0,149800.98
1351,7711-0,Locação de automóveis,ME,Simples Nacional,Porto Grande,76.12,0.3333,30,95.95,97.5,Alto,1,12210.42
1352,4120-4,Construção de edifícios,MEI,MEI,Parque Bitaru,15.95,0.0833,36,98.3,0.1,Baixo,0,6691.28
1353,5620-1,Serviços de alimentação,EPP,Simples Nacional,Porto Grande,31.08,0.0,36,17.3,0.1,Baixo,0,74937.27
1354,8630-5,Atividades de atenção à saúde,MEI,MEI,Vila Bocaina,4.78,0.0,36,97.21,0.1,Baixo,0,5820.8
1357,5611-2,Restaurantes e similares,MEI,MEI,Ilha Porchat,22.74,0.1667,36,94.53,0.0,Baixo,0,5595.11
1358,9311-5,Academias e fitness,MEI,MEI,Glória,30.14,0.25,36,98.17,0.1,Baixo,0,3251.61
1359,5611-2,Restaurantes e similares,ME,Lucro Presumido,Japuí,78.53,0.4167,36,90.95,0.1,Baixo,0,9247.8
1360,5611-2,Restaurantes e similares,EPP,Simples Nacional,Japuí,5.7,0.0,36,0.0,0.1,Baixo,0,119802.57
1361,4330-4,Acabamentos em construção,MD,Lucro Real,Catiapoa,31.68,0.0,36,0.0,0.4,Baixo,0,341598.26
1362,8511-2,Educação infantil,EPP,Simples Nacional,Esplanada dos Barreiros,5.18,0.0,36,29.6,0.0,Baixo,0,63520.76
1363,5611-2,Restaurantes e similares,ME,Lucro Presumido,Vila Margarida,8.92,0.0,36,64.85,0.0,Baixo,0,35921.21
1364,8512-1,Ensino fundamental,MEI,MEI,Vila São Jorge,3.85,0.0,36,96.23,0.0,Baixo,0,4069.95
1365,8650-0,Atividades de saúde humana,MEI,MEI,Japuí,7.57,0.0,4,96.67,53.0,Médio,0,5192.98
1366,6911-7,Atividades jurídicas,EPP,Simples Nacional,Vila São Jorge,6.54,0.0,36,19.24,0.0,Baixo,0,106143.99
1367,4330-4,Acabamentos em construção,MEI,MEI,Parque Bitaru,71.26,0.1667,36,99.0,0.4,Baixo,0,1624.42
1368,6202-3,Desenvolvimento de sistemas,MD,Lucro Real,Vila Nova,30.11,0.0,36,0.0,0.2,Baixo,0,215950.0
1369,9311-5,Academias e fitness,GR,Lucro Real,Glória,5.13,0.0,36,0.0,0.1,Baixo,0,974712.4
1370,9311-5,Academias e fitness,GR,Lucro Real,Alto da Boa Vista,7.87,0.0,36,0.0,0.2,Baixo,0,1002444.66
1371,5611-2,Restaurantes e similares,ME,Simples Nacional,Cidade Nautica,5.8,0.0,33,64.83,2.1,Baixo,0,35941.58
1372,4120-4,Construção de edifícios,MEI,MEI,Glória,6.98,0.0,36,98.14,0.0,Baixo,0,7326.01
1373,5620-1,Serviços de alimentação,ME,Lucro Presumido,Parque Bitaru,35.52,0.0,36,74.58,0.1,Baixo,0,23036.42
1374,5310-5,Atividades dos correios,ME,Lucro Presumido,Vila Nova,5.01,0.0,36,61.66,0.1,Baixo,0,17887.01
1375,4120-4,Construção de edifícios,EPP,Simples Nacional,Esplanada dos Barreiros,38.65,0.0833,36,66.28,0.0,Baixo,0,132635.92
1376,6920-6,Atividades contábeis,ME,Lucro Presumido,Glória,35.63,0.0833,36,80.07,0.0,Baixo,0,18690.08
1377,8511-2,Educação infantil,MEI,MEI,Cidade Nautica,2.52,0.0,36,95.97,0.4,Baixo,0,3638.85
1378,4120-4,Construção de edifícios,MD,Lucro Real,Porto Grande,5.47,0.0,36,0.0,0.0,Baixo,0,740329.89
1379,6202-3,Desenvolvimento de sistemas,ME,Lucro Presumido,Cidade Nautica,68.38,0.0833,13,92.36,99.6,Alto,1,7016.38
1380,4330-4,Acabamentos em construção,EPP,Lucro Presumido,Catiapoa,5.4,0.0,36,19.1,0.0,Baixo,0,131151.67
1381,4120-4,Construção de edifícios,MEI,MEI,Cidade Nautica,6.55,0.0,36,98.05,0.0,Baixo,0,7685.37
1382,8650-0,Atividades de saúde humana,ME,Lucro Presumido,Vila Nova,5.15,0.0,31,75.31,2.4,Baixo,0,38455.67
1384,5310-5,Atividades dos correios,ME,Simples Nacional,Japuí,6.68,0.0,36,62.34,0.0,Baixo,0,17567.57
1385,4771-7,Comércio farmacêutico,ME,Lucro Presumido,Vila Margarida,35.06,0.0833,29,83.85,31.5,Baixo,0,40013.91
1386,8650-0,Atividades de saúde humana,MEI,MEI,Catiapoa,6.61,0.0,36,96.62,0.1,Baixo,0,5260.39
1387,9311-5,Academias e fitness,EPP,Lucro Presumido,Ilha Porchat,7.12,0.0,36,47.46,0.0,Baixo,0,93336.74
1388,8599-6,Treinamento e capacitação,ME,Simples Nacional,Jardim Rio Branco,6.49,0.0,36,74.76,0.1,Baixo,0,15844.96
1389,5310-5,Atividades dos correios,MEI,MEI,Glória,4.85,0.0,36,93.65,0.2,Baixo,0,2963.92
1391,4330-4,Acabamentos em construção,MEI,MEI,Cidade Nautica,36.99,0.0833,36,97.92,0.3,Baixo,0,3379.21
1392,7711-0,Locação de automóveis,GR,Lucro Real,Centro,27.73,0.0,36,0.0,0.2,Baixo,0,1920568.86
1393,7490-1,Consultoria empresarial,MD,Lucro Real,Cidade Nautica,11.55,0.0833,36,0.0,0.1,Baixo,0,262769.06
1394,5310-5,Atividades dos correios,GR,Lucro Real,Vila Bocaina,6.85,0.0,36,0.0,0.1,Baixo,0,578140.36
1395,6201-5,Desenvolvimento de software,GR,Lucro Real,Centro,76.57,0.3333,30,0.0,53.5,Médio,0,283806.32
1396,8511-2,Educação infantil,EPP,Lucro Presumido,Vila Margarida,67.12,0.0833,33,74.2,99.3,Alto,1,23277.9
1397,6911-7,Atividades jurídicas,ME,Simples Nacional,Porto Grande,6.04,0.0,36,76.26,0.0,Baixo,0,31197.94
1398,5620-1,Serviços de alimentação,ME,Simples Nacional,Centro,6.88,0.0,36,63.79,0.0,Baixo,0,32814.12
1399,5620-1,Serviços de alimentação,MEI,MEI,Vila Nova,28.26,0.0,36,94.83,0.1,Baixo,0,4681.06
1400,8512-1,Ensino fundamental,GR,Lucro Real,Ilha Porchat,1.65,0.0,36,0.0,0.0,Baixo,0,829157.07
1401,8511-2,Educação infantil,EPP,Simples Nacional,Glória,67.03,0.1667,36,71.62,0.2,Baixo,0,25603.33
1402,5310-5,Atividades dos correios,MD,Lucro Real,Jardim Rio Branco,74.52,0.3333,36,0.0,0.1,Baixo,0,53789.98
1403,7490-1,Consultoria empresarial,ME,Simples Nacional,Vila Margarida,85.06,0.4167,36,95.99,0.3,Baixo,0,3714.24
1404,8512-1,Ensino fundamental,EPP,Lucro Presumido,Jardim Rio Branco,6.82,0.0,36,21.31,0.0,Baixo,0,85010.97
1406,8650-0,Atividades de saúde humana,MEI,MEI,Japuí,51.2,0.25,36,98.15,0.1,Baixo,0,2877.43
1407,4120-4,Construção de edifícios,EPP,Lucro Presumido,Cidade Nautica,6.23,0.0,36,49.73,0.0,Baixo,0,197744.59
1408,6201-5,Desenvolvimento de software,ME,Simples Nacional,Centro,35.74,0.0833,36,86.41,0.0,Baixo,0,18128.09
1409,5620-1,Serviços de alimentação,ME,Lucro Presumido,Vila Bocaina,3.2,0.0,36,64.54,0.1,Baixo,0,32135.12
1410,5620-1,Serviços de alimentação,MEI,MEI,Alto da Boa Vista,4.7,0.0,36,93.27,0.1,Baixo,0,6101.29
1411,9311-5,Academias e fitness,MD,Lucro Presumido,Japuí,2.44,0.0,36,0.0,0.2,Baixo,0,345033.59
1412,9311-5,Academias e fitness,ME,Lucro Presumido,Catiapoa,7.9,0.0,36,84.97,0.1,Baixo,0,26692.71
1413,8630-5,Atividades de atenção à saúde,MEI,MEI,Vila Nova,41.46,0.0833,27,98.27,98.5,Alto,1,3608.74
1414,4330-4,Acabamentos em construção,EPP,Simples Nacional,Vila Margarida,5.34,0.0,36,21.93,0.0,Baixo,0,126562.71
1415,9602-5,Cabeleireiros e similares,ME,Lucro Presumido,Esplanada dos Barreiros,5.92,0.0,23,60.52,3.7,Baixo,0,13775.9
1416,8650-0,Atividades de saúde humana,ME,Lucro Presumido,Glória,30.84,0.0,36,82.42,0.1,Baixo,0,27382.08
1417,4771-7,Comércio farmacêutico,MEI,MEI,Glória,4.15,0.0,36,96.75,0.0,Baixo,0,8063.37
1418,5611-2,Restaurantes e similares,ME,Lucro Presumido,Glória,69.18,0.0833,36,89.0,0.2,Baixo,0,11244.8
