id_contribuinte,cnae,desc_cnae,porte,porte_num,regime_tributario,regime_num,bairro,risco_latente,gap_medio_pct,gap_std,taxa_omissao,taxa_retificacao,receita_media_12m,cv_receita,slope_receita_norm,razao_ultimo_media,meses_sem_fiscalizacao,n_acoes_historicas,n_meses_com_dados,irregularidade_confirmada,bench_receita_media,gap_vs_bench_pct
1104,9311-5,Academias e fitness,MEI,1,MEI,1,Vila Margarida,2,71.84,19.78,0.25,0.0,1330.09,0.7735,-0.065738,0.6837,6,1,12,1,177651.30473180074,99.25
1105,6201-5,Desenvolvimento de software,MEI,1,MEI,1,Alto da Boa Vista,2,65.64,18.91,0.1667,0.0833,1578.96,0.5413,-0.010064,0.953,36,0,12,0,133409.7116222222,98.82
1106,7711-0,Locação de automóveis,EPP,3,Lucro Presumido,3,Porto Grande,1,43.79,28.39,0.1667,0.25,113849.31,0.5245,0.015728,1.0811,27,1,12,1,301400.2526279957,62.23
1107,4120-4,Construção de edifícios,MEI,1,MEI,1,Jardim Rio Branco,2,79.82,18.59,0.4167,0.0,1626.42,0.9409,0.045027,0.0,36,0,12,0,393390.15080833336,99.59
1108,5611-2,Restaurantes e similares,EPP,3,Simples Nacional,2,Cidade Nautica,0,6.63,5.73,0.0,0.0,124069.71,0.1375,0.014312,1.1266,12,1,12,0,102203.3056008454,0.0
1109,8599-6,Treinamento e capacitação,EPP,3,Lucro Presumido,3,Vila São Jorge,0,4.69,4.58,0.0,0.0,48572.41,0.2738,0.005403,0.6579,36,0,12,0,62778.58030149052,22.63
1110,8630-5,Atividades de atenção à saúde,MD,4,Lucro Real,4,Centro,0,3.94,4.51,0.0,0.0,628452.9,0.1034,0.002405,1.0426,36,0,12,0,208588.24982142856,0.0
1111,8650-0,Atividades de saúde humana,EPP,3,Simples Nacional,2,Cidade Nautica,0,13.29,28.01,0.0833,0.0,131438.38,0.3386,-0.049855,0.0,36,0,12,0,155738.17786195286,15.6
1112,8630-5,Atividades de atenção à saúde,MEI,1,MEI,1,Vila Bocaina,0,12.61,28.04,0.0833,0.0833,5420.92,0.3423,0.027598,0.9263,36,0,12,0,208588.24982142856,97.4
1113,5611-2,Restaurantes e similares,MEI,1,MEI,1,Cidade Nautica,0,12.98,28.01,0.0833,0.0833,6001.23,0.365,-0.04607,0.0,36,0,12,0,102203.3056008454,94.13
1114,8650-0,Atividades de saúde humana,MEI,1,MEI,1,Glória,0,2.27,6.08,0.0,0.0,5600.39,0.1572,0.000144,1.0674,36,0,12,0,155738.17786195286,96.4
1115,5310-5,Atividades dos correios,MEI,1,MEI,1,Alto da Boa Vista,0,4.09,4.56,0.0,0.0833,2901.36,0.1078,0.002014,0.9241,36,0,12,0,46652.40631738174,93.78
1116,4921-3,Transporte rodoviário coletivo,EPP,3,Lucro Presumido,3,Vila Margarida,0,2.89,3.49,0.0,0.0,212502.8,0.1148,0.018077,0.9966,36,0,12,0,537656.9499799799,60.48
1117,4330-4,Acabamentos em construção,MD,4,Lucro Real,4,Esplanada dos Barreiros,2,67.88,10.05,0.0,0.0833,160450.04,0.3638,0.044695,0.986,27,1,12,1,162118.29751887813,1.03
1118,7490-1,Consultoria empresarial,EPP,3,Simples Nacional,2,Vila Nova,0,14.06,27.34,0.0833,0.0,79001.35,0.3385,0.030298,1.0554,36,0,12,0,92713.56658625731,14.79
1119,8630-5,Atividades de atenção à saúde,MD,4,Lucro Real,4,Porto Grande,0,8.15,6.01,0.0,0.0,606054.32,0.1584,0.006081,0.964,4,1,12,0,208588.24982142856,0.0
1121,6920-6,Atividades contábeis,EPP,3,Lucro Presumido,3,Glória,0,5.12,8.88,0.0,0.0833,85744.43,0.1411,0.009417,0.9086,30,1,12,0,93794.93164215687,8.58
1122,5620-1,Serviços de alimentação,ME,2,Simples Nacional,2,Ilha Porchat,2,78.22,21.43,0.4167,0.0833,7967.67,1.1119,-0.055368,0.0,36,0,12,0,90611.88504413291,91.21
1123,4120-4,Construção de edifícios,MD,4,Lucro Real,4,Vila Nova,0,15.59,26.99,0.0833,0.0,707460.87,0.3728,0.019218,0.7764,36,0,12,0,393390.15080833336,0.0
1124,9602-5,Cabeleireiros e similares,MEI,1,MEI,1,Vila Margarida,1,41.06,20.36,0.0833,0.1667,1916.95,0.3693,0.019596,0.8423,36,0,12,0,34897.042119708996,94.51
1125,4771-7,Comércio farmacêutico,ME,2,Lucro Presumido,3,Porto Grande,0,5.1,6.72,0.0,0.1667,63599.7,0.1354,0.017763,0.984,36,0,12,0,247735.04169952212,74.33
1126,4921-3,Transporte rodoviário coletivo,MEI,1,MEI,1,Porto Grande,2,71.49,14.69,0.1667,0.0,2159.63,0.5352,0.071622,1.2367,36,0,12,0,537656.9499799799,99.6
1127,5310-5,Atividades dos correios,EPP,3,Simples Nacional,2,Esplanada dos Barreiros,1,35.54,21.82,0.0833,0.0,39968.42,0.3436,0.018036,1.1231,36,0,12,0,46652.40631738174,14.33
1128,4921-3,Transporte rodoviário coletivo,MD,4,Lucro Presumido,3,Catiapoa,0,5.39,6.02,0.0,0.0,769227.16,0.1738,0.039977,1.2271,36,0,12,0,537656.9499799799,0.0
1129,6202-3,Desenvolvimento de sistemas,ME,2,Lucro Presumido,3,Parque Bitaru,0,12.38,27.93,0.0833,0.0,19958.63,0.3743,-0.027082,1.17,36,0,12,0,91894.10241863075,78.28
1130,6911-7,Atividades jurídicas,MEI,1,MEI,1,Japuí,0,4.29,5.21,0.0,0.0,5041.36,0.1324,0.002228,0.9349,36,0,12,0,131438.33464285714,96.16
1131,4120-4,Construção de edifícios,EPP,3,Lucro Presumido,3,Glória,1,31.06,8.62,0.0,0.25,150256.91,0.2386,0.010576,0.8882,36,0,12,0,393390.15080833336,61.8
1132,4771-7,Comércio farmacêutico,MD,4,Lucro Real,4,Glória,0,4.72,5.09,0.0,0.0,950017.23,0.1573,0.021642,1.0331,36,0,12,0,247735.04169952212,0.0
1134,6202-3,Desenvolvimento de sistemas,ME,2,Simples Nacional,2,Vila Nova,1,30.35,9.17,0.0,0.0,16045.42,0.2047,0.00265,0.7599,36,0,12,0,91894.10241863075,82.54
1135,8599-6,Treinamento e capacitação,MEI,1,MEI,1,Vila Bocaina,0,2.58,6.25,0.0,0.0,3173.58,0.3425,0.007982,0.6947,32,1,12,0,62778.58030149052,94.94
1136,5310-5,Atividades dos correios,MEI,1,MEI,1,Vila Nova,0,14.62,27.25,0.0833,0.0833,2807.51,0.3289,-0.014629,1.2109,36,0,12,0,46652.40631738174,93.98
1137,6201-5,Desenvolvimento de software,ME,2,Simples Nacional,2,Japuí,1,37.71,21.25,0.0833,0.25,17948.71,0.3585,-0.017445,1.3168,36,0,12,0,133409.7116222222,86.55
1138,8630-5,Atividades de atenção à saúde,GR,5,Lucro Real,4,Esplanada dos Barreiros,1,35.86,6.45,0.0,0.0833,1430443.7,0.1674,0.017826,1.0355,6,1,12,1,208588.24982142856,0.0
1139,7490-1,Consultoria empresarial,EPP,3,Simples Nacional,2,Jardim Rio Branco,0,7.61,5.52,0.0,0.0,84388.9,0.1298,-0.015158,0.8148,36,0,12,0,92713.56658625731,8.98
1140,5611-2,Restaurantes e similares,ME,2,Lucro Presumido,3,Jardim Rio Branco,0,5.19,5.26,0.0,0.0,37259.66,0.1698,0.013417,1.2903,36,0,12,0,102203.3056008454,63.54
1141,6920-6,Atividades contábeis,MEI,1,MEI,1,Ilha Porchat,0,5.0,6.15,0.0,0.1667,4672.42,0.1536,-0.004575,0.88,36,0,12,0,93794.93164215687,95.02
1142,8650-0,Atividades de saúde humana,ME,2,Lucro Presumido,3,Glória,0,7.5,6.29,0.0,0.0833,37435.42,0.1315,0.016981,0.9724,36,0,12,0,155738.17786195286,75.96
1143,4771-7,Comércio farmacêutico,MEI,1,MEI,1,Ilha Porchat,0,7.04,4.08,0.0,0.0833,7805.41,0.1128,-0.000964,0.8528,36,0,12,0,247735.04169952212,96.85
1144,4120-4,Construção de edifícios,GR,5,Lucro Real,4,Glória,0,4.83,6.75,0.0,0.0,3431564.78,0.2446,0.045463,1.0446,36,0,12,0,393390.15080833336,0.0
1145,4921-3,Transporte rodoviário coletivo,ME,2,Lucro Presumido,3,Esplanada dos Barreiros,0,5.94,5.06,0.0,0.0,53086.02,0.1658,0.009319,0.9207,36,0,12,0,537656.9499799799,90.13
1146,6911-7,Atividades jurídicas,ME,2,Simples Nacional,2,Centro,0,4.61,5.16,0.0,0.0,30416.71,0.0892,-0.006153,0.8216,36,0,12,0,131438.33464285714,76.86
1147,5310-5,Atividades dos correios,MEI,1,MEI,1,Centro,0,22.38,36.5,0.1667,0.0,2433.65,0.5071,0.000857,1.3523,36,0,12,0,46652.40631738174,94.78
1148,6201-5,Desenvolvimento de software,MEI,1,MEI,1,Jardim Rio Branco,0,5.79,5.51,0.0,0.0,4128.69,0.2294,0.023117,0.8857,36,0,12,0,133409.7116222222,96.91
1149,4921-3,Transporte rodoviário coletivo,MEI,1,MEI,1,Japuí,0,7.71,4.56,0.0,0.1667,6734.54,0.1261,0.012047,0.9609,36,0,12,0,537656.9499799799,98.75
1150,7711-0,Locação de automóveis,MEI,1,MEI,1,Vila São Jorge,0,5.44,5.09,0.0,0.0,6617.87,0.1067,0.016544,0.93,36,0,12,0,301400.2526279957,97.8
1151,8511-2,Educação infantil,EPP,3,Lucro Presumido,3,Vila São Jorge,0,5.65,5.62,0.0,0.0,63818.56,0.3409,-0.010795,0.6464,36,0,12,0,90225.06081632653,29.27
1152,6201-5,Desenvolvimento de software,ME,2,Lucro Presumido,3,Catiapoa,0,5.0,8.43,0.0,0.0,26624.85,0.2118,0.045916,1.259,36,0,12,0,133409.7116222222,80.04
1153,6202-3,Desenvolvimento de sistemas,MD,4,Lucro Presumido,3,Vila São Jorge,0,4.71,6.25,0.0,0.0,328610.32,0.1274,-0.0001,1.0663,36,0,12,0,91894.10241863075,0.0
1154,4120-4,Construção de edifícios,MEI,1,MEI,1,Porto Grande,1,38.29,21.68,0.0833,0.1667,5166.82,0.4665,0.018453,0.8169,36,0,12,0,393390.15080833336,98.69
1155,5310-5,Atividades dos correios,MEI,1,MEI,1,Alto da Boa Vista,0,1.91,6.37,0.0,0.1667,2992.43,0.1661,0.026227,1.068,36,0,12,0,46652.40631738174,93.59
1156,6911-7,Atividades jurídicas,ME,2,Lucro Presumido,3,Catiapoa,2,69.24,17.47,0.1667,0.0,9428.39,0.582,0.007086,0.0,36,0,12,0,131438.33464285714,92.83
1157,6920-6,Atividades contábeis,ME,2,Lucro Presumido,3,Jardim Rio Branco,1,47.35,26.33,0.1667,0.0833,15155.64,0.5004,-0.003644,0.9119,36,0,12,0,93794.93164215687,83.84
1158,8511-2,Educação infantil,GR,5,Lucro Real,4,Alto da Boa Vista,0,7.81,5.91,0.0,0.1667,654446.07,0.3131,0.019437,0.7017,36,0,12,0,90225.06081632653,0.0
1159,8511-2,Educação infantil,MEI,1,MEI,1,Porto Grande,0,3.8,4.93,0.0,0.0833,3700.93,0.2924,0.014178,0.7221,36,0,12,0,90225.06081632653,95.9
1160,6201-5,Desenvolvimento de software,ME,2,Lucro Presumido,3,Alto da Boa Vista,0,4.74,6.91,0.0,0.0,25433.61,0.21,0.02082,1.0732,36,0,12,0,133409.7116222222,80.94
1161,6202-3,Desenvolvimento de sistemas,MD,4,Lucro Real,4,Alto da Boa Vista,1,31.0,9.28,0.0,0.25,220317.55,0.2192,0.013661,0.882,36,0,12,0,91894.10241863075,0.0
1162,4330-4,Acabamentos em construção,ME,2,Simples Nacional,2,Vila São Jorge,0,1.6,8.33,0.0,0.0,38523.0,0.2224,0.021219,0.8608,36,0,12,0,162118.29751887813,76.24
1163,9311-5,Academias e fitness,EPP,3,Lucro Presumido,3,Vila São Jorge,2,70.17,17.19,0.1667,0.0833,29244.0,0.5958,0.018519,0.8453,36,0,12,0,177651.30473180074,83.54
1164,7711-0,Locação de automóveis,EPP,3,Lucro Presumido,3,Vila Bocaina,0,5.77,5.32,0.0,0.0,191170.57,0.153,0.026042,1.0461,36,0,12,0,301400.2526279957,36.57
1165,8599-6,Treinamento e capacitação,ME,2,Lucro Presumido,3,Ilha Porchat,0,5.6,5.86,0.0,0.0,16425.79,0.3304,0.007116,0.5796,29,1,12,0,62778.58030149052,73.84
1166,5620-1,Serviços de alimentação,MEI,1,MEI,1,Glória,0,4.06,5.42,0.0,0.0,5723.22,0.1704,0.021979,1.189,36,0,12,0,90611.88504413291,93.68
1167,7490-1,Consultoria empresarial,ME,2,Simples Nacional,2,Vila Nova,1,37.22,22.37,0.0833,0.1667,16860.83,0.3866,-0.025632,1.1152,36,0,12,0,92713.56658625731,81.81
1168,4921-3,Transporte rodoviário coletivo,MEI,1,MEI,1,Ilha Porchat,0,7.36,5.78,0.0,0.0833,7358.93,0.1511,-0.003769,1.0544,36,0,12,0,537656.9499799799,98.63
1169,4330-4,Acabamentos em construção,ME,2,Lucro Presumido,3,Cidade Nautica,0,8.03,7.96,0.0,0.0,35441.62,0.2359,0.018309,0.6992,36,0,12,0,162118.29751887813,78.14
1170,9602-5,Cabeleireiros e similares,MEI,1,MEI,1,Alto da Boa Vista,0,6.58,4.52,0.0,0.0,3045.57,0.1254,0.00336,0.9658,36,0,12,0,34897.042119708996,91.27
1171,8630-5,Atividades de atenção à saúde,EPP,3,Simples Nacional,2,Vila Bocaina,0,6.86,6.21,0.0,0.0,163318.41,0.0759,-0.012337,0.9238,36,0,12,0,208588.24982142856,21.7
1172,5620-1,Serviços de alimentação,MEI,1,MEI,1,Vila São Jorge,0,3.63,5.9,0.0,0.0,6260.68,0.1657,0.00388,0.9331,36,0,12,0,90611.88504413291,93.09
1173,7711-0,Locação de automóveis,MD,4,Lucro Presumido,3,Catiapoa,1,30.32,8.36,0.0,0.1667,510439.32,0.1951,-0.016333,0.7464,36,0,12,0,301400.2526279957,0.0
1174,8511-2,Educação infantil,EPP,3,Simples Nacional,2,Porto Grande,0,5.77,3.4,0.0,0.0,63908.13,0.3213,-0.00513,0.5936,10,1,12,0,90225.06081632653,29.17
1175,6202-3,Desenvolvimento de sistemas,ME,2,Simples Nacional,2,Vila Bocaina,0,6.43,5.86,0.0,0.0833,20673.07,0.1,-0.006693,1.0427,36,0,12,0,91894.10241863075,77.5
1176,8511-2,Educação infantil,ME,2,Lucro Presumido,3,Vila Nova,2,73.94,17.72,0.25,0.0833,5302.22,0.7354,-0.011369,0.0,36,0,12,0,90225.06081632653,94.12
1177,8630-5,Atividades de atenção à saúde,ME,2,Lucro Presumido,3,Japuí,2,79.08,22.9,0.5,0.0,9606.31,1.1626,-0.052631,0.0,36,0,12,0,208588.24982142856,95.39
1178,5620-1,Serviços de alimentação,EPP,3,Lucro Presumido,3,Vila Bocaina,0,4.93,4.02,0.0,0.0,103634.06,0.1677,0.004795,1.317,36,0,12,0,90611.88504413291,0.0
1179,6202-3,Desenvolvimento de sistemas,MD,4,Lucro Real,4,Ilha Porchat,0,5.16,7.05,0.0,0.0,306554.9,0.1742,-0.001851,0.8755,2,1,12,1,91894.10241863075,0.0
1180,5620-1,Serviços de alimentação,ME,2,Simples Nacional,2,Catiapoa,0,5.78,6.97,0.0,0.0,27457.69,0.1738,0.005019,0.9473,0,1,12,0,90611.88504413291,69.7
1181,5611-2,Restaurantes e similares,MEI,1,MEI,1,Esplanada dos Barreiros,0,4.73,7.64,0.0,0.0,6957.56,0.1443,0.019165,1.1234,36,0,12,0,102203.3056008454,93.19
1182,8630-5,Atividades de atenção à saúde,MEI,1,MEI,1,Vila Bocaina,0,0.87,5.29,0.0,0.0,5815.4,0.1493,0.020571,1.1606,36,0,12,0,208588.24982142856,97.21
1183,4330-4,Acabamentos em construção,ME,2,Lucro Presumido,3,Jardim Rio Branco,0,3.54,5.61,0.0,0.0,35969.52,0.2181,0.027695,0.8708,16,1,12,0,162118.29751887813,77.81
1184,8650-0,Atividades de saúde humana,MEI,1,MEI,1,Parque Bitaru,0,7.48,6.28,0.0,0.0,5561.69,0.0779,-0.004116,1.037,36,0,12,0,155738.17786195286,96.43
1185,4120-4,Construção de edifícios,MEI,1,MEI,1,Centro,1,30.38,8.72,0.0,0.0833,5458.91,0.283,0.038386,0.8544,36,0,12,0,393390.15080833336,98.61
1187,5620-1,Serviços de alimentação,EPP,3,Simples Nacional,2,Vila São Jorge,0,5.84,7.1,0.0,0.0833,98352.01,0.2757,0.018554,1.7826,36,0,12,0,90611.88504413291,0.0
1188,5620-1,Serviços de alimentação,EPP,3,Lucro Presumido,3,Porto Grande,0,4.6,6.0,0.0,0.0,98266.43,0.1474,-0.004939,1.0397,36,0,12,0,90611.88504413291,0.0
1189,6920-6,Atividades contábeis,MEI,1,MEI,1,Japuí,1,37.26,21.58,0.0833,0.0,2845.82,0.3669,-0.028249,1.0928,36,0,12,0,93794.93164215687,96.97
1190,8630-5,Atividades de atenção à saúde,ME,2,Simples Nacional,2,Vila Nova,1,29.53,9.92,0.0,0.0833,31831.26,0.1946,-0.009411,0.846,36,0,12,0,208588.24982142856,84.74
1191,4330-4,Acabamentos em construção,EPP,3,Simples Nacional,2,Vila São Jorge,2,66.55,18.1,0.1667,0.0833,44335.84,0.5799,0.073291,1.1492,34,1,12,1,162118.29751887813,72.65
1192,8512-1,Ensino fundamental,MD,4,Lucro Real,4,Vila Bocaina,0,8.05,5.38,0.0,0.1667,258200.47,0.2809,-0.004912,0.7686,36,0,12,0,108039.5574796748,0.0
1193,8599-6,Treinamento e capacitação,MEI,1,MEI,1,Porto Grande,0,4.5,5.22,0.0,0.0,3121.98,0.3698,0.012698,0.5982,36,0,12,0,62778.58030149052,95.03
1194,7490-1,Consultoria empresarial,ME,2,Lucro Presumido,3,Catiapoa,1,29.95,8.35,0.0,0.0833,17674.42,0.1328,-0.011885,0.8847,22,1,12,1,92713.56658625731,80.94
1195,6920-6,Atividades contábeis,EPP,3,Simples Nacional,2,Ilha Porchat,1,40.76,29.02,0.1667,0.0833,52514.68,0.5135,-0.018232,1.0993,36,0,12,0,93794.93164215687,44.01
1196,5611-2,Restaurantes e similares,ME,2,Simples Nacional,2,Cidade Nautica,0,7.35,4.63,0.0,0.0833,32886.19,0.1186,0.002311,1.1791,36,0,12,0,102203.3056008454,67.82
1197,4921-3,Transporte rodoviário coletivo,ME,2,Simples Nacional,2,Glória,0,7.26,4.93,0.0,0.0,53495.39,0.143,0.008892,1.0013,30,1,12,1,537656.9499799799,90.05
1198,6911-7,Atividades jurídicas,MD,4,Lucro Real,4,Vila Bocaina,0,6.61,4.81,0.0,0.0,399300.52,0.1394,0.005115,0.7945,36,0,12,0,131438.33464285714,0.0
1199,6911-7,Atividades jurídicas,MEI,1,MEI,1,Jardim Rio Branco,0,15.09,27.29,0.0833,0.0,4344.41,0.3481,-0.043958,0.8231,21,1,12,0,131438.33464285714,96.69
1200,4921-3,Transporte rodoviário coletivo,ME,2,Simples Nacional,2,Vila Margarida,1,38.86,20.86,0.0833,0.0833,34007.35,0.366,0.013735,0.9905,36,0,12,0,537656.9499799799,93.67
1201,4330-4,Acabamentos em construção,MEI,1,MEI,1,Catiapoa,0,6.47,7.84,0.0,0.0833,5562.78,0.2253,0.028861,0.93,36,0,12,0,162118.29751887813,96.57
1202,9602-5,Cabeleireiros e similares,ME,2,Simples Nacional,2,Vila Nova,0,5.8,4.3,0.0,0.0833,13778.94,0.0929,0.017008,1.0951,36,0,12,0,34897.042119708996,60.52
1203,4330-4,Acabamentos em construção,EPP,3,Lucro Presumido,3,Parque Bitaru,1,41.99,20.06,0.0833,0.0833,82329.79,0.361,0.052092,1.1341,36,0,12,0,162118.29751887813,49.22
1204,7490-1,Consultoria empresarial,ME,2,Simples Nacional,2,Glória,0,12.42,27.97,0.0833,0.0,22435.07,0.3441,0.032001,1.1081,36,0,12,0,92713.56658625731,75.8
1206,5620-1,Serviços de alimentação,EPP,3,Lucro Presumido,3,Vila Bocaina,0,4.46,7.05,0.0,0.0833,105995.3,0.1509,-0.001715,0.9072,36,0,12,0,90611.88504413291,0.0
1207,8512-1,Ensino fundamental,ME,2,Simples Nacional,2,Vila Bocaina,0,4.27,5.43,0.0,0.0,25707.99,0.3063,-0.003383,0.6369,36,0,12,0,108039.5574796748,76.21
1208,7711-0,Locação de automóveis,ME,2,Simples Nacional,2,Esplanada dos Barreiros,2,59.33,10.93,0.0,0.0,21105.97,0.3512,0.016834,0.5185,36,0,12,0,301400.2526279957,93.0
1209,5620-1,Serviços de alimentação,ME,2,Simples Nacional,2,Vila São Jorge,0,8.53,4.73,0.0,0.0,29528.49,0.1997,0.022729,1.3899,36,0,12,0,90611.88504413291,67.41
1210,9311-5,Academias e fitness,MEI,1,MEI,1,Vila Nova,0,0.9,3.05,0.0,0.0,4467.96,0.1246,0.012075,1.021,36,0,12,0,177651.30473180074,97.48
1211,5310-5,Atividades dos correios,MEI,1,MEI,1,Cidade Nautica,0,2.23,5.9,0.0,0.0,2928.98,0.1291,0.011001,0.9831,36,0,12,0,46652.40631738174,93.72
1212,8630-5,Atividades de atenção à saúde,EPP,3,Lucro Presumido,3,Alto da Boa Vista,0,6.36,3.65,0.0,0.0,179844.71,0.1228,0.004709,1.0068,36,0,12,0,208588.24982142856,13.78
1213,6911-7,Atividades jurídicas,MEI,1,MEI,1,Vila Nova,2,62.28,14.51,0.0833,0.0833,2089.11,0.4121,0.049901,1.645,36,0,12,0,131438.33464285714,98.41
1214,5611-2,Restaurantes e similares,MEI,1,MEI,1,Glória,2,69.99,15.86,0.0833,0.0,2341.2,0.6153,0.004141,0.8707,36,0,12,0,102203.3056008454,97.71
1215,8511-2,Educação infantil,MEI,1,MEI,1,Vila São Jorge,2,68.7,18.76,0.1667,0.0,1032.29,0.6832,0.106931,1.0505,36,0,12,0,90225.06081632653,98.86
1216,8650-0,Atividades de saúde humana,ME,2,Simples Nacional,2,Porto Grande,1,42.85,28.35,0.1667,0.1667,22831.26,0.4946,-0.073893,0.0,36,0,12,0,155738.17786195286,85.34
1217,7490-1,Consultoria empresarial,GR,5,Lucro Real,4,Glória,0,4.91,7.09,0.0,0.0,761075.44,0.132,0.011754,1.0613,36,0,12,0,92713.56658625731,0.0
1218,4921-3,Transporte rodoviário coletivo,GR,5,Lucro Real,4,Porto Grande,0,21.12,37.17,0.1667,0.0,2304162.08,0.4776,0.094287,1.3496,36,0,12,0,537656.9499799799,0.0
1219,5611-2,Restaurantes e similares,ME,2,Simples Nacional,2,Vila Margarida,0,7.66,4.94,0.0,0.0,35376.5,0.2002,0.019596,1.4471,36,0,12,0,102203.3056008454,65.39
1220,7711-0,Locação de automóveis,ME,2,Simples Nacional,2,Japuí,0,6.79,6.28,0.0,0.0,46854.8,0.1061,-0.001181,1.0013,36,0,12,0,301400.2526279957,84.45
1221,4120-4,Construção de edifícios,ME,2,Simples Nacional,2,Cidade Nautica,0,5.92,4.74,0.0,0.0,50780.36,0.1824,0.027693,1.0832,36,0,12,0,393390.15080833336,87.09
1222,8650-0,Atividades de saúde humana,EPP,3,Simples Nacional,2,Vila Margarida,1,39.6,20.73,0.0833,0.0833,92422.18,0.3642,0.000455,0.6736,36,0,12,0,155738.17786195286,40.66
1223,8650-0,Atividades de saúde humana,ME,2,Lucro Presumido,3,Japuí,0,5.5,5.22,0.0,0.0833,40564.6,0.163,0.020822,0.8945,36,0,12,0,155738.17786195286,73.95
1224,9311-5,Academias e fitness,MEI,1,MEI,1,Ilha Porchat,0,16.47,27.26,0.0833,0.0833,3832.95,0.3654,0.039156,0.877,19,1,12,0,177651.30473180074,97.84
1225,7711-0,Locação de automóveis,MEI,1,MEI,1,Glória,0,5.03,6.87,0.0,0.0833,6822.26,0.1486,-0.000717,0.8951,36,0,12,0,301400.2526279957,97.74
1226,5620-1,Serviços de alimentação,MEI,1,MEI,1,Catiapoa,2,73.75,20.86,0.3333,0.1667,1616.29,0.8576,0.026973,2.0054,22,1,12,0,90611.88504413291,98.22
1228,6202-3,Desenvolvimento de sistemas,ME,2,Simples Nacional,2,Centro,0,2.38,5.46,0.0,0.0833,22564.83,0.1285,-0.002293,0.7385,36,0,12,0,91894.10241863075,75.44
1230,6202-3,Desenvolvimento de sistemas,ME,2,Simples Nacional,2,Glória,0,2.55,4.12,0.0,0.0,22445.5,0.1514,0.023039,1.1473,1,1,12,0,91894.10241863075,75.57
1232,8599-6,Treinamento e capacitação,ME,2,Lucro Presumido,3,Jardim Rio Branco,0,13.16,27.67,0.0833,0.0,14068.05,0.4744,-0.045084,0.7773,36,0,12,0,62778.58030149052,77.59
1234,9602-5,Cabeleireiros e similares,ME,2,Simples Nacional,2,Vila São Jorge,0,4.3,3.78,0.0,0.0,14378.56,0.1337,0.009277,0.8364,18,1,12,0,34897.042119708996,58.8
1235,6911-7,Atividades jurídicas,ME,2,Simples Nacional,2,Vila Nova,0,3.96,6.69,0.0,0.0833,32435.46,0.1305,0.019989,1.0775,36,0,12,0,131438.33464285714,75.32
1236,4771-7,Comércio farmacêutico,MEI,1,MEI,1,Ilha Porchat,2,67.21,13.26,0.0833,0.0833,2842.36,0.4347,-0.004344,1.1812,36,0,12,0,247735.04169952212,98.85
1237,6201-5,Desenvolvimento de software,MD,4,Lucro Presumido,3,Glória,1,34.93,24.68,0.0833,0.25,253091.77,0.3616,-0.01881,1.0136,36,0,12,0,133409.7116222222,0.0
1238,5310-5,Atividades dos correios,ME,2,Simples Nacional,2,Ilha Porchat,2,67.95,12.85,0.0833,0.0,5893.15,0.4327,-0.064302,1.0671,36,0,12,0,46652.40631738174,87.37
1239,6202-3,Desenvolvimento de sistemas,MEI,1,MEI,1,Vila Nova,1,39.65,20.61,0.0833,0.25,2397.88,0.4105,0.034985,0.9069,36,0,12,0,91894.10241863075,97.39
1240,9602-5,Cabeleireiros e similares,MEI,1,MEI,1,Alto da Boa Vista,1,34.12,8.28,0.0,0.0833,2182.9,0.1687,0.007348,1.151,36,0,12,0,34897.042119708996,93.74
1241,8630-5,Atividades de atenção à saúde,MEI,1,MEI,1,Catiapoa,2,65.46,10.34,0.0,0.0,2189.55,0.3311,-0.0143,1.1233,36,0,12,0,208588.24982142856,98.95
1242,8511-2,Educação infantil,MD,4,Lucro Presumido,3,Vila Margarida,0,4.64,4.51,0.0,0.0,242228.17,0.2861,0.000916,0.6019,36,0,12,0,90225.06081632653,0.0
1243,9602-5,Cabeleireiros e similares,ME,2,Simples Nacional,2,Ilha Porchat,2,71.92,19.29,0.25,0.0,4048.1,0.7213,-0.010428,1.0164,24,1,12,1,34897.042119708996,88.4
1244,9311-5,Academias e fitness,ME,2,Lucro Presumido,3,Porto Grande,2,69.87,16.16,0.1667,0.0833,8761.21,0.5731,-0.043015,0.0,36,0,12,0,177651.30473180074,95.07
1245,7711-0,Locação de automóveis,ME,2,Lucro Presumido,3,Cidade Nautica,0,6.57,5.66,0.0,0.0,48402.27,0.1568,0.012162,0.8666,15,1,12,0,301400.2526279957,83.94
1246,6201-5,Desenvolvimento de software,MEI,1,MEI,1,Centro,0,12.27,28.03,0.0833,0.0833,4415.82,0.3378,-0.023597,0.0,10,1,12,0,133409.7116222222,96.69
1247,8650-0,Atividades de saúde humana,EPP,3,Lucro Presumido,3,Vila Margarida,0,5.19,6.12,0.0,0.0833,154626.41,0.1047,0.01486,0.9632,36,0,12,0,155738.17786195286,0.71
1248,7711-0,Locação de automóveis,ME,2,Lucro Presumido,3,Vila Nova,0,7.42,7.42,0.0,0.0,45669.55,0.1696,0.006043,0.8798,36,0,12,0,301400.2526279957,84.85
1249,6202-3,Desenvolvimento de sistemas,ME,2,Lucro Presumido,3,Porto Grande,2,73.27,17.47,0.25,0.0833,6440.63,0.6599,-0.001729,1.854,36,0,12,0,91894.10241863075,92.99
